_ID	PUZZLE	BEGIN	END	DURATION	PARENT	CHILD	NOTE
26	24	502.722	504.603	1.881		*noises*	
26	24	505.89	514.998	9.108		*noises* Do you ever ### confused at corner pieces sometimes go ###	
26	24	515.757	517.671	1.914	Sure, everyone gets confused ### sometimes		
26	24	519.585	523.38	3.795		*noises* What?	
26	24	520.509	521.466	0.957	Puzzles are tricky		
26	24	522.522	524.865	2.343	Let's see. I said puzzles are tricky		
26	24	525.393	531.894	6.501	What's gonna help make this jellyfish ### complete? Which one of these pieces might fit- might hook onto that jellyfish		
26	24	528.792	535.854	7.062		*noises*	
26	24	535.986	537.075	1.089			
26	24	536.052	537.141	1.089	I know, this one		
26	24	539.88	540.144	0.264			
26	24	539.913	541.398	1.485		*noises*	
26	24	541.233	543.444	2.211	No, not that one? Well which one then?		
26	24	543.477	547.437	3.96		I need my chair forward, not pick a piece	
26	24	547.569	550.209	2.64	Well, you gotta stop scooting back		
26	24	552.123	556.281	4.158		*noises*	
26	24	553.146	553.938	0.792	What's the next piece?		
26	24	559.614	560.67	1.056	Why don't you look at the pieces?		
26	24	563.079	564.861	1.782	I think we should do...		
26	24	568.194	568.953	0.759	This one		
26	24	570.57	578.589	8.019		*noises*	
26	24	571.791	573.144	1.353	### doesn't work		
26	24	574.101	575.058	0.957	Which one will work?		
26	24	578.787	580.272	1.485	Hmm? ###		
26	24	579.876	585.189	5.313		That was the sound- uh, of all the steam blowing out of the engine	
26	24	585.255	586.245	0.99	Does it need more water?		
26	24	586.707	587.169	0.462		No	
26	24	587.169	587.862	0.693	Oh, okay		
26	24	589.182	591.261	2.079		It was just the steam coming out	
26	24	590.997	591.855	0.858	Oh, okay		
26	24	592.581	596.904	4.323		*noises*	
26	24	593.076	597.531	4.455	I noticed something interesting. This piece- look		
26	24	599.181	601.524	2.343	You ### these two pieces connecting?		
26	24	605.088	605.814	0.726	And		
26	24	605.748	614.097	8.349		*noises*	
26	24	606.408	610.203	3.795	What about this? Something strange about this		
26	24	612.084	623.172	11.088	Okay, well hey. We've got all- we've got three out of the four sides done. Let's ### that means that all of these pieces are gonna go here		
26	24	612.645	615.318	2.673			
26	24	623.865	625.02	1.155	See how fast you can put 'em in		
26	24	624.789	636.801	12.012		*noises*	
26	24	628.089	629.937	1.848	But remember, you gotta put 'em in right		
26	24	634.986	635.712	0.726	What about-		
26	24	637.758	638.352	0.594	Whoa		
26	24	638.847	640.101	1.254	Well that's not gonna go there		
26	24	640.992	641.685	0.693		###	
26	24	641.025	643.995	2.97	It's gonna- It's not- No, it's gotta go this way because of the edge, right?		
26	24	643.962	644.655	0.693		'Kay	
26	24	644.556	650.133	5.577	But it's not gonna go here, because there's nothing for it to connect to, ### not gonna go here, 'cause there's nothing for it to connect to. So it's gonna be somewhere in the middle here		
26	24	651.123	651.618	0.495	But		
26	24	651.189	653.4	2.211		But you said, everything would be here	
26	24	653.268	660.033	6.765	Everything is gonna be on the edge, it's gonna be somewhere on this edge, but something else is gonna be here and something else is gonna be here. Can you figure out?		
26	24	660.957	661.716	0.759	Fast as you can		
26	24	661.848	663.531	1.683		*noises*	
26	24	662.607	663.366	0.759	Hey, careful!		
26	24	664.62	665.379	0.759	Where does this one go?		
26	24	666.732	677.061	10.329		*noises*	
26	24	672.474	673.662	1.188	Does- does it connect to here?		
26	24	676.434	677.523	1.089	Watch the edge		
26	24	679.008	690.294	11.286		*noises*	
26	24	684.189	687.984	3.795	I think I see a piece that might connect to it but I'm not sure		
26	24	690.459	697.323	6.864	Well, you know it's gonna be on this edge, right? So it's either this piece or this piece or this piece. Make sure you line the edge up and see if it fits somewhere		
26	24	692.34	698.148	5.808		*noises*	
26	24	699.732	703.626	3.894		*noises*	
26	24	701.349	702.966	1.617	### it doesn't fit there		
26	24	703.923	705.144	1.221	Could fit there?		
26	24	704.781	706.068	1.287			
26	24	705.936	707.289	1.353	Aha! It does		
26	24	707.454	709.929	2.475		*noises*	
26	24	708.246	711.15	2.904	Do you see another- Alright we need- Does this piece fit on there?		
26	24	712.074	713.856	1.782		*noises*	
26	24	712.47	713.46	0.99	Look at the picture		
26	24	714.648	717.288	2.64	No. Do you see a piece that does fit here?		
26	24	715.473	716.892	1.419		###	
26	24	718.245	726.297	8.052		*noises*	
26	24	718.971	720.324	1.353	One of these two pieces		
26	24	726.66	728.442	1.782	### you gotta line up the edge ###		
26	24	728.244	734.547	6.303		*noises*	
26	24	730.917	732.204	1.287			
26	24	732.732	733.887	1.155			
26	24	733.59	738.012	4.422	Okay, well, you only got one piece left for the edge, so you know where it's gotta go, right?		
26	24	739.893	741.345	1.452			
26	24	740.916	743.358	2.442	Alright. Now these are the pieces that go in the middle		
26	24	744.249	746.328	2.079	So, let's see if we can figure out where they go		
26	24	746.856	748.341	1.485		We made the frame	
26	24	748.242	758.142	9.9	We did make the frame, and, it looks like this might be the easiest place to start, 'cause this- this octopus looks pretty, uh, pretty distinct. Can you see pieces of the octopus in here?		
26	24	760.419	761.112	0.693		Lots of them	
26	24	761.211	762.069	0.858	Well, put 'em in		
26	24	762.795	764.247	1.452	See if it fits, see if you can make 'em fit		
26	24	763.983	765.105	1.122			
26	24	765.006	766.227	1.221	excellent		
26	24	765.171	771.606	6.435		*noises*	
26	24	768.24	769.461	1.221			
26	24	769.329	774.906	5.577	Okay, Hey, and you made some more of this- uh, What is that, an anemone? I'm not sure, Is that an anemone?		
26	24	773.619	774.807	1.188		###	
26	24	775.896	778.173	2.277	NAME		
26	24	779.79	781.506	1.716	NAME		
26	24	779.823	780.12	0.297			
26	24	783.156	785.664	2.508	But I don't think that quite fits there		
26	24	786.588	787.875	1.287	Maybe if we rotate it		
26	24	788.667	791.571	2.904		*noises*	
26	24	790.977	794.904	3.927	No, 'cause it doesn't have that purple. Right? Is there somewhere ### the purple?		
26	24	797.709	801.57	3.861	NAME		
26	24	802.593	804.144	1.551	Can you line the purple up on this?		
26	24	804.969	805.893	0.924		And what?	
26	24	806.058	809.094	3.036	### this, in this piece. You see the purple in this piece?		
26	24	812.031	813.648	1.617	Yeah. There we go		
26	24	813.78	814.869	1.089			
26	24	815.661	817.014	1.353	Alright, what's next?		
26	24	819.852	821.04	1.188	Oh, that's part of the crab		
26	24	820.347	821.7	1.353			
26	24	821.469	823.779	2.31	Okay. Hey we only have four pieces left		
26	24	827.145	829.257	2.112	You see anything that might connect with the shark?		
26	24	834.471	835.692	1.221			
26	24	835.989	836.847	0.858	Okay		
26	24	838.761	840.378	1.617	Where's this gonna go?		
26	24	843.942	845.361	1.419			
26	24	844.899	847.374	2.475	Oh, with the shark's nose, okay		
26	24	848.265	849.519	1.254		Where's this ###	
26	24	850.344	850.806	0.462		###	
26	24	850.377	851.664	1.287	Well, you only got two places		
26	24	852.489	853.545	1.056	Two places it can go		
26	24	854.205	859.353	5.148	And, I don't think that's one of the two. I uh- I don't think that's- that- Oh, wait, wait, look		
26	24	860.475	861.399	0.924	See this green?		
26	24	862.587	864.369	1.782	Does that green line up at all with this?		
26	24	865.095	865.689	0.594		Yeah!	
26	24	865.953	868.197	2.244	Okay, but we might need to rotate it		
26	24	868.758	869.682	0.924	Hey, there we go		
26	24	869.517	870.771	1.254			
26	24	870.705	872.817	2.112	Which means this must go here, right?		
26	24	872.751	873.807	1.056		Yeah	
26	24	873.939	875.292	1.353			
26	24	874.962	875.226	0.264			24 Piece - End
26	48	913.836	914.166	0.33			48 Piece - Start
26	48	914.826	915.75	0.924	See how it looks		
26	48	919.05	924.33	5.28	We're gonna have a butterfly down here, and, what's gonna be in this corner? *gasp* What's that?		
26	48	925.914	926.772	0.858		A frog	
26	48	926.805	927.96	1.155	And in this corner?		
26	48	928.851	929.346	0.495			Researcher Out
26	48	929.577	932.184	2.607		I don't know, flowers	
26	48	931.953	933.57	1.617	Flowers, yeah. And this corner?		
26	48	934.23	935.022	0.792		Flowers	
26	48	935.088	940.368	5.28	I think it might be like a f- a red-leafed fern, or something like that. Alright, let's do it		
26	48	944.394	945.681	1.287	Can you help take the pieces apart?		
26	48	953.601	955.284	1.683		This is how I do it	
26	48	958.848	959.574	0.726	Mmkay		
26	48	959.838	960.333	0.495		What?	
26	48	960.366	961.818	1.452	I said Okay		
26	48	963.204	963.666	0.462			Researcher In
26	48	963.93	964.656	0.726	What are you doing?		
26	48	965.283	966.504	1.221	Come on, let's do the puzzle		
26	48	973.896	974.127	0.231			
26	48	986.172	987.327	1.155	Come on, let's do the puzzle		
26	48	990.594	991.914	1.32	Come on, sweetie. Let's do the puzzle		
26	48	994.356	998.25	3.894	Do you want to be on my lap this time when we- while we do the puzzle? I'd like that		
26	48	996.171	996.6	0.429			Researcher Out
26	48	1001.682	1004.784	3.102	Alright. Can you help me find the, uh, the corner pieces?		
26	48	1007.226	1007.985	0.759		###	
26	48	1008.249	1009.635	1.386	No, you gotta leave that stuff alone		
26	48	1009.602	1009.998	0.396		Why?	
26	48	1010.064	1010.823	0.759	It's not our stuff		
26	48	1012.638	1013.892	1.254	Can you help me find the corner pieces?		
26	48	1014.222	1016.631	2.409		Well then we should leave this one	
26	48	1016.697	1017.621	0.924	We should what?		
26	48	1017.786	1018.611	0.825		Leave this one	
26	48	1018.71	1020.492	1.782	No, they asked us to play with this		
26	48	1021.152	1024.881	3.729	So we gotta- we gotta find the corner pieces. Do you see those- any of the corner pieces?		
26	48	1031.976	1033.164	1.188	What do you think, you see a corner piece?		
26	48	1034.253	1035.507	1.254	I see a corner piece		
26	48	1036.134	1036.794	0.66		Where?	
26	48	1038.345	1039.071	0.726		Is it here?	
26	48	1038.873	1039.929	1.056	That's the one I saw!		
26	48	1040.292	1041.909	1.617	So you wanna- Do you know where it goes?		
26	48	1045.704	1048.641	2.937	No, this is where the red- the- the red-leafed fern goes		
26	48	1049.235	1053.954	4.719	This is where the flowers go, this is where the frog goes, so I think it must be down here		
26	48	1053.063	1061.412	8.349		*noises*	
26	48	1056.693	1057.98	1.287	The butterfly goes down here		
26	48	1059.102	1062.567	3.465	Oh, hey, frog. The frog that ### Look		
26	48	1066.494	1067.847	1.353		*noises*	
26	48	1069.728	1071.378	1.65	### the frog ### upside-down		
26	48	1072.038	1077.714	5.676		*noises*	
26	48	1072.698	1074.513	1.815	That's where the ### red leafed fern goes		
26	48	1078.044	1079.001	0.957	Frog goes up there		
26	48	1079.958	1081.014	1.056	Then, hey		
26	48	1082.037	1083.159	1.122	Red-leafed fern		
26	48	1083.984	1084.743	0.759	And		
26	48	1084.314	1085.7	1.386		Red-leafed fern	
26	48	1086.591	1091.574	4.983	No, the blue flowers go up here. Or are they pink flowers? I think they're pink- yep. Pink flowers. Here we go		
26	48	1093.389	1098.141	4.752	Okay, we got the corner pieces? Let's get the edge pieces out. Can you help me pull the edge pieces out?		
26	48	1093.884	1094.115	0.231			
26	48	1097.712	1098.702	0.99		That's purple	
26	48	1100.319	1101.078	0.759	Yes you're right		
26	48	1101.936	1105.335	3.399	Can you help me pull the edge pieces out? So we can start lining them in		
26	48	1106.886	1108.404	1.518	What do you think, could you help me do that?		
26	48	1107.15	1115.961	8.811		*noises* 	
26	48	1116.456	1117.578	1.122	Hey, would you help me?		
26	48	1118.37	1119.261	0.891	Can you help me please?		
26	48	1118.568	1119.888	1.32		###	
26	48	1124.013	1128.402	4.389		*noises* Look	
26	48	1128.369	1129.491	1.122	I'd really like your help		
26	48	1130.151	1131.042	0.891		Look	
26	48	1131.339	1136.256	4.917	Yeah I see. It rained a lot and our shoes got a little bit wet. It's okay		
26	48	1137.345	1141.371	4.026	Alright. I think I got all the corner pieces, so now our job is-		
26	48	1140.81	1142.361	1.551		There is all the corner pieces	
26	48	1142.229	1150.578	8.349	Yeah, I think I've got- I'm sorry. You're right. I think I've got all the edge pieces here, so now our job is to put the edges together. Can you help me do that?		
26	48	1160.709	1163.778	3.069	Oh no. We're gonna leave that door alone. Leave that door alone		
26	48	1162.887	1163.184	0.297			Researcher In
26	48	1166.55	1166.946	0.396			Researcher Out
26	48	1167.276	1167.771	0.495		Why?	
26	48	1168.431	1178.397	9.966	'Cause we gotta do this now. Alright, we gotta put this- put the edges together. So, I think it might be easiest to start with the red-leafed fern 'cause it's very distinctive. Can you find some more of the red-leafed fern?		
26	48	1182.522	1185.261	2.739	What do you think? Find some more of the red-leafed fern?		
26	48	1186.086	1188.99	2.904		*noises*	
26	48	1188.297	1189.683	1.386	Remember the edge has to line up		
26	48	1196.91	1204.302	7.392	Well it doesn't connect directly to one of those, so let's leave it here for the time being. Do you see some more of the ### that might connect directly to this?		
26	48	1205.061	1206.315	1.254		Daddy	
26	48	1206.381	1207.47	1.089	###		
26	48	1208.229	1210.869	2.64	Gotta leave- leave the table alone		
26	48	1211.1	1211.529	0.429		Why?	
26	48	1211.331	1212.024	0.693	Do you wanna be on my lap?		
26	48	1213.872	1214.136	0.264			
26	48	1214.004	1215.192	1.188	Would that be more comfy?		
26	48	1217.139	1218.063	0.924	What do you think?		
26	48	1218.888	1220.472	1.584		This is comfy	
26	48	1220.472	1222.386	1.914	Okay, well you gotta help me with this now, right?		
26	48	1223.607	1229.283	5.676		And remember, you- The video camera is taking a video of you	
26	48	1229.58	1230.834	1.254	Yeah. That's okay		
26	48	1232.253	1238.589	6.336		Everyone will know, right? ### other people will know what you do	
26	48	1234.662	1236.279	1.617	*laughing*		
26	48	1239.249	1240.173	0.924	Yeah. That's okay		
26	48	1241.064	1243.968	2.904	Can you help me put this red fern- uh, this red-leafed fern together?		
26	48	1249.182	1251.393	2.211	You see pieces that might connect to the red-leafed fern?		
26	48	1250.436	1257.993	7.557		*noises*	
26	48	1252.053	1253.043	0.99	I see something		
26	48	1253.637	1256.508	2.871	But maybe- Now this one won't, right? But-		
26	48	1257.663	1258.488	0.825	These might		
26	48	1259.874	1260.369	0.495	Right?		
26	48	1261.26	1262.085	0.825	###		
26	48	1262.217	1264.23	2.013		*noises*	
26	48	1268.784	1270.467	1.683	But the edges don't line up		
26	48	1272.282	1273.602	1.32		###	
26	48	1275.549	1277.562	2.013	Well what about maybe up here somewhere		
26	48	1280.202	1284.657	4.455	Okay. Does that connect? Yeah that connects. Okay		
26	48	1285.911	1294.26	8.349	So looks like we- we've got- we need to look for a pieces that might have the top of the red-leafed fern. Right?		
26	48	1294.623	1295.844	1.221		Yeah, you do that	
26	48	1295.679	1298.121	2.442	Why do I do that? Why don't we do that together?		
26	48	1300.596	1301.487	0.891		You do that	
26	48	1301.553	1302.675	1.122	You want me to do it? Why?		
26	48	1303.203	1303.731	0.528		###	
26	48	1303.401	1304.259	0.858	Is this boring?		
26	48	1304.952	1305.513	0.561		Yeah	
26	48	1305.414	1307.328	1.914	Well, I want you to help me anyway, okay?		
26	48	1308.351	1308.912	0.561		No	
26	48	1309.737	1310.595	0.858	Now remember		
26	48	1311.156	1311.816	0.66		What?	
26	48	1313.598	1315.116	1.518		W- What?	
26	48	1315.479	1316.37	0.891	Need your help		
26	48	1316.799	1318.911	2.112	I think this piece goes here. What do you think?		
26	48	1321.881	1329.801	7.92	Oh, this looks like we should be able to fit it- fit this together very easily. Do you see a piece that's got this kind of curvy, uh, uh, orange?		
26	48	1332.144	1335.279	3.135		No but I see a pie- It's not curvy	
26	48	1335.411	1336.467	1.056	Well see if that fits in		
26	48	1341.681	1344.156	2.475	Oh yeah, I bet maybe that's a petal for a flower		
26	48	1346.565	1347.291	0.726	Okay		
26	48	1347.555	1349.964	2.409		For flower, it's a flower	
26	48	1348.743	1353.099	4.356	Yeah. Okay. Now what's gonna go up here, then? We got some more of that-		
26	48	1352.505	1354.188	1.683		It must be a forest puzzle	
26	48	1354.353	1355.145	0.792	I think you're right		
26	48	1356.102	1357.653	1.551	So it looks like we're looking for something that-		
26	48	1359.105	1362.405	3.3	That can continue this- this petal up		
26	48	1363.296	1370.523	7.227		*noises*	
26	48	1363.461	1364.253	0.792	Can you help me find that?		
26	48	1369.236	1370.292	1.056	Hey, I think I found it		
26	48	1370.655	1371.249	0.594		What?	
26	48	1371.612	1372.635	1.023	What do you think, does this fit there?		
26	48	1373.889	1374.978	1.089		Like that	
26	48	1377.057	1388.541	11.484	Hey look and it's got part of the- the- the- p- purple flowers up here. Okay. We got one whole s- one whole side. Let's get the other sides. No no no. No the sides stay here. Let's get the other sides		
26	48	1382.205	1387.287	5.082		*noises*	
26	48	1387.518	1389.993	2.475		### just playing	
26	48	1389.465	1390.818	1.353	*laughing* Oh, okay, you play		
26	48	1390.719	1409.76	19.041		*noises*	
26	48	1392.93	1393.92	0.99	Here I'll hold this		
26	48	1412.301	1413.555	1.254	You're being so silly		
26	48	1414.116	1419.825	5.709		*noises*	
26	48	1418.076	1418.637	0.561			Researcher In
26	48	1425.171	1437.282	12.111	That- um, This frog, that red looks pretty distinctive. ### be able to find more that's got that red. You see anything else here in the edge pieces that have a red like that?		
26	48	1429.791	1430.253	0.462			Researcher Out
26	48	1438.899	1439.691	0.792	I do		
26	48	1441.308	1443.387	2.079	Do you see any pieces that have a red like that?		
26	48	1444.938	1446.093	1.155	Here. Look at the pieces		
26	48	1453.881	1454.112	0.231			
26	48	1454.112	1456.785	2.673		Do you have memory cards in your computer?	
26	48	1457.049	1467.873	10.824	Not in my computer, I have different- uh, they- it stores information differently than um, with a memory card. It's got discs that- uh, it stores information on. ### magnetic discs		
26	48	1468.335	1472.493	4.158		Yeah, and sometimes you need to ### put more memory inside?	
26	48	1472.823	1475.265	2.442	Um, yeah you could take it out and replace it		
26	48	1475.628	1476.75	1.122		With the more memory?	
26	48	1477.212	1477.872	0.66	Yeah		
26	48	1485.264	1487.013	1.749		*noises*	
26	48	1486.815	1494.504	7.689	Alright. Do you see anything else that might fit with this- this distinctive sort of maroon red		
26	48	1490.676	1492.656	1.98		*noises*	
26	48	1496.154	1496.88	0.726	Over here		
26	48	1496.682	1501.863	5.181		*noises*	
26	48	1500.609	1502.061	1.452	So I think-		
26	48	1503.315	1507.572	4.257	These pieces look like they might fit with it somehow		
26	48	1508.595	1512.852	4.257		Try to remember where the maroon red is	
26	48	1512.489	1513.776	1.287	It right up here, under your hand		
26	48	1515.129	1521.366	6.237	What do you think- Can- Does one of these- May- Hey- Maybe one of these three pieces fits on to that puzzle piece. What do you think?		
26	48	1516.449	1519.254	2.805		Try to- You remember where ###is	
26	48	1521.531	1525.128	3.597		Try- Try to remember where it is	
26	48	1524.831	1526.745	1.914	I know where it is. It's right here underneath your hand		
26	48	1527.669	1529.517	1.848		But where underneath my hand?	
26	48	1529.352	1533.18	3.828	*laughing* Right there unden- I can see it. I don't need to remember it I can see it		
26	48	1533.675	1534.929	1.254		Okay, how 'bout this?	
26	48	1535.028	1535.985	0.957	I can still see it		
26	48	1536.744	1537.899	1.155		### this	
26	48	1540.902	1541.925	1.023	It's right here		
26	48	1545.555	1546.248	0.693		No	
26	48	1549.185	1550.274	1.089	Which of these pieces-		
26	48	1550.736	1551.33	0.594		It's-	
26	48	1551.231	1553.145	1.914	It any ### fit onto that piece		
26	48	1553.64	1554.498	0.858	Can you find out for me?		
26	48	1554.828	1557.105	2.277		*noises* It was right here	
26	48	1556.709	1557.699	0.99	There you go		
26	48	1558.689	1560.537	1.848		It- You were wrong	
26	48	1560.999	1561.989	0.99	I'm often wrong		
26	48	1562.946	1563.375	0.429		Why?	
26	48	1565.19	1566.609	1.419	Everyone is often wrong		
26	48	1568.787	1572.087	3.3	Can you see if any of these pieces fit onto that piece and into this corner?		
26	48	1569.381	1581.822	12.441		*noises* Do these fit together?	
26	48	1573.506	1574.496	0.99	Can you do that for me please?		
26	48	1582.416	1584.561	2.145	Well, no. 'Cause those are both corner		
26	48	1586.31	1587.795	1.485		The corners?	
26	48	1587.63	1588.257	0.627	Mm-hmm		
26	48	1588.158	1589.412	1.254		### corners?	
26	48	1588.752	1589.874	1.122			
26	48	1592.778	1593.933	1.155			
26	48	1596.936	1599.378	2.442		###	
26	48	1598.421	1600.764	2.343	What do you think? Are one of these three pieces gonna fit on there?		
26	48	1601.457	1604.262	2.805	I can't tell myself because you're covering ### with your hand		
26	48	1603.932	1624.821	20.889		*noises*	
26	48	1607.595	1610.103	2.508	Can you find out for me? If one of those pieces will fit?		
26	48	1613.238	1614.756	1.518	Oh, remember we gotta line up the edge		
26	48	1632.345	1633.599	1.254		###	
26	48	1635.579	1636.734	1.155		###	
26	48	1644.555	1646.436	1.881		*sigh*	
26	48	1649.901	1650.924	1.023	Aren't you gonna try?		
26	48	1654.059	1657.557	3.498		*noises* ###	
26	48	1657.821	1658.415	0.594	What?		
26	48	1660.065	1660.824	0.759	You don't wanna?		
26	48	1662.705	1664.784	2.079		I want you to do it	
26	48	1665.18	1668.282	3.102	Well, why don't you sit on my lap and we'll do it together. Okay? You can help me?		
26	48	1669.041	1669.47	0.429		No	
26	48	1669.074	1669.668	0.594	###		
26	48	1669.965	1672.11	2.145	Come on. You can at least watch me, right?		
26	48	1672.869	1674.123	1.254	Come here ### some lap		
26	48	1674.816	1677.753	2.937		### I wanna watch you but not help	
26	48	1677.72	1679.733	2.013	Well let's see what happens		
26	48	1679.502	1680.063	0.561		###	
26	48	1680.129	1682.175	2.046	Maybe you'll end up helping me accidentally		
26	48	1683.297	1684.221	0.924	What do you think?		
26	48	1685.376	1686.135	0.759		Huh-uh	
26	48	1685.376	1687.422	2.046	### you're better at puzzles than I am		
26	48	1688.379	1690.854	2.475	Let's see, so this clearly goes here		
26	48	1691.778	1693.56	1.782	And this one goes here		
26	48	1693.89	1694.121	0.231			
26	48	1694.847	1696.926	2.079	And this, connects up there		
26	48	1697.553	1699.797	2.244		No *noises*	
26	48	1699.929	1700.622	0.693	I did it wrong?		
26	48	1701.084	1707.882	6.798		Yeah. Look. Y- No no holes don't go with holes. Bumps don't go with bumps	
26	48	1708.212	1709.598	1.386	Oh. Can you fix it?		
26	48	1710.687	1720.257	9.57		No. You- #### Holes go with bumps. Bumps go with holes. No you have to fit them like that	
26	48	1720.356	1722.435	2.079	Oh, but, okay. Here		
26	48	1723.392	1724.382	0.99		'Kay, ###	
26	48	1723.821	1724.679	0.858	Is that right?		
26	48	1726.758	1727.913	1.155		I don't think so	
26	48	1728.012	1728.672	0.66	Why not?		
26	48	1732.665	1734.414	1.749		Edge goes with edge!	
26	48	1734.447	1735.668	1.221	Oh		
26	48	1735.305	1737.516	2.211		Edge lines up with edge	
26	48	1737.615	1738.935	1.32	Okay, so does it go here?		
26	48	1739.661	1740.717	1.056			
26	48	1741.212	1742.202	0.99	I think it does		
26	48	1742.268	1742.796	0.528		Yeah	
26	48	1744.248	1750.452	6.204	So what about this piece here. Does it go here? Or does it go here?		
26	48	1751.013	1752.993	1.98	You t- you- you find out for me, alright?		
26	48	1753.224	1755.501	2.277		No	
26	48	1754.082	1756.59	2.508	No? Alright I think maybe it goes here		
26	48	1756.92	1761.21	4.29		*noises*	
26	48	1758.57	1759.857	1.287	What do you think, does it go there?		
26	48	1761.573	1764.675	3.102	Umm, I don't think it goes there. What do you think?		
26	48	1765.038	1765.731	0.693		Nope	
26	48	1765.698	1766.325	0.627	No		
26	48	1769.427	1770.351	0.924	What if we put it here?		
26	48	1770.945	1772.199	1.254			
26	48	1771.902	1773.057	1.155	I think it might go		
26	48	1774.047	1775.037	0.99		Yay	
26	48	1775.829	1776.918	1.089	Where do you think this one goes?		
26	48	1781.934	1782.858	0.924	Can you tell me?		
26	48	1783.947	1786.488	2.541		I don't have any idea	
26	48	1786.686	1788.897	2.211	Yes you do, you just don't want to play		
26	48	1790.745	1791.372	0.627	###		
26	48	1791.867	1794.441	2.574		I don't play puzzles!	
26	48	1794.078	1795.629	1.551	You don't wanna play puzzles?		
26	48	1795.794	1796.52	0.726		Yeah	
26	48	1796.619	1798.17	1.551	Puzzles aren't your thing, are they?		
26	48	1798.401	1799.061	0.66		###	
26	48	1799.028	1803.219	4.191	It's okay. Once we're done with this, we can have some fun doing something else, okay?		
26	48	1803.186	1803.846	0.66		At home?	
26	48	1804.638	1805.1	0.462	Yeah		
26	48	1805.76	1807.179	1.419		Because we're gonna go home?	
26	48	1807.575	1808.235	0.66	Yeah		
26	48	1808.796	1812.525	3.729		But you're gonna get things to price, ### price tag	
26	48	1813.713	1815.297	1.584	Yeah. Yeah. We'll play price tag at home		
26	48	1813.878	1814.109	0.231			15:00 - 11 Pieces
27	48	0.0	0.132	0.132			48 Piece - Start
27	48	3.069	4.917	1.848		#### go my ####?	
27	48	4.356	6.072	1.716	Think we can- Think we can put this together?		
27	48	6.171	8.745	2.574		Yeah, I ####	
27	48	7.161	7.854	0.693			Researcher Out
27	48	8.58	9.24	0.66	Alright		
27	48	10.626	16.599	5.973	Alright, I tell you what, you start off, and then I'll- I'll put in- I'll try- I'll try to help you		
27	48	14.883	15.609	0.726		Ah!	
27	48	16.863	22.407	5.544		Ah, ##### Ah ah ah ah!	
27	48	22.374	23.001	0.627	Okay		
27	48	23.859	26.169	2.31	Alright, now we gotta put the puzzle together, okay?		
27	48	27.027	29.073	2.046	Alright, so tell me where it goes		
27	48	28.644	30.162	1.518			
27	48	29.931	30.756	0.825	Are you gonna do it?		
27	48	32.241	33.627	1.386		I need help	
27	48	33.759	34.617	0.858	You need help?		
27	48	34.947	35.805	0.858		Uh-huh	
27	48	35.541	36.696	1.155			
27	48	35.871	37.356	1.485	Alright, puzzle champion		
27	48	38.808	39.402	0.594	Okay		
27	48	43.89	47.157	3.267	Think that's an end piece over there, I don't think that goes there		
27	48	48.114	51.117	3.003	Alright, let's try this one. How about this? Do that go there?		
27	48	49.731	51.612	1.881		No, I don't- Yeah	
27	48	50.457	51.942	1.485			
27	48	52.041	52.602	0.561	Cool		
27	48	52.404	56.892	4.488		But we're not gonna play any more games just puzzle game	
27	48	54.747	59.466	4.719	We are, we're gonna play some more, we just, Naw- we gonna play some more, we're just gonna take our time, okay?		
27	48	59.928	60.093	0.165			
27	48	61.71	62.568	0.858	Hey what's that?		
27	48	63.525	65.604	2.079	Is that a nose? Right here?		
27	48	69.201	72.072	2.871		Let's do the butterfly first	
27	48	72.171	77.715	5.544	Okay, well, we have to do what they asked us to do, right? We gotta follow our directions? That doesn't fit there		
27	48	78.21	78.87	0.66		Oh	
27	48	79.134	79.629	0.495	Nope		
27	48	81.51	83.556	2.046	Here, what's this one do, is that gonna-?		
27	48	85.206	87.153	1.947			
27	48	85.239	85.701	0.462	Cool		
27	48	86.229	88.341	2.112		You give 'em to me and I'll do 'em	
27	48	88.638	89.265	0.627	Okay		
27	48	88.77	89.265	0.495		####	
27	48	91.74	93.258	1.518			
27	48	96.558	97.152	0.594	Nope		
27	48	97.68	98.34	0.66	Maybe there?		
27	48	98.835	102.696	3.861		No fair! Stop telling me! I know ####	
27	48	98.868	101.409	2.541			
27	48	102.663	103.29	0.627	Alright		
27	48	103.29	104.247	0.957		You ####	
27	48	104.049	106.062	2.013	Can you not do baby talk please?		
27	48	105.039	106.854	1.815			
27	48	105.468	106.623	1.155		you see?	
27	48	106.953	108.273	1.32		#### all	
27	48	107.25	107.91	0.66	#### loud		
27	48	113.718	114.543	0.825	What about that one?		
27	48	116.754	118.272	1.518			
27	48	122.001	122.76	0.759	Where does that go?		
27	48	127.578	129.459	1.881			
27	48	129.624	130.482	0.858	What about that one?		
27	48	135.597	136.389	0.792	'bout this one?		
27	48	141.537	142.923	1.386	Yeah, don't pull it apart		
27	48	143.484	143.979	0.495	Okay		
27	48	150.084	151.734	1.65			
27	48	163.317	164.505	1.188			
27	48	165.033	166.98	1.947	Good job, #### good job		
27	48	168.135	170.379	2.244	Let's see, here's another end piece		
27	48	170.016	171.369	1.353			
27	48	171.798	172.557	0.759	Okay		
27	48	174.471	176.979	2.508	Umm, how 'bout that? Can we do something with this one?		
27	48	179.916	180.081	0.165			
27	48	182.754	183.546	0.792	Does that go there?		
27	48	183.678	184.932	1.254			
